@relation aux
@attribute id numeric
@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute class {'1','2'}
@data
239,1192319,1717619,1,590,'2'
239,1717619,1868946,0,523,'2'
240,0,241891,1,430,'1'
240,241891,1938426,0,457,'2'
241,0,110,1,35,'1'
241,110,715489,1,35,'2'
241,715489,733875,0,31,'2'
242,0,110,1,35,'1'
242,110,729453,1,35,'2'
242,729453,1006886,1,31,'2'
242,1006886,1027223,0,31,'2'
242,1027223,1683494,0,34,'2'
243,0,1201096,0,11,'1'
244,0,1873523,0,13,'1'
245,0,9889,1,1053,'1'
245,9889,1905150,0,1048,'2'
246,0,1070211,0,23,'1'
247,0,1070211,0,592,'1'
248,0,1070211,0,1183,'1'
249,0,1070211,0,94,'1'
250,0,1070211,0,27,'1'
251,0,1070211,0,526,'1'
252,0,1070211,0,78,'1'
253,0,1070211,0,295,'1'
254,0,1070211,0,24,'1'
255,0,1070211,0,384,'1'
323,0,68047,0,37,'1'
324,0,277043,0,9,'1'
325,0,201061,1,78,'1'
325,201061,1927935,0,85,'2'
326,0,201061,1,240,'1'
326,201061,1927935,0,254,'2'
327,0,201061,1,96,'1'
327,201061,1927935,0,108,'2'
328,0,786485,0,362,'1'
328,786485,787708,1,391,'1'
328,787708,788969,1,391,'2'
328,788969,1026127,0,351,'2'
328,1026127,1588825,1,351,'2'
328,1588825,1602642,1,348,'2'
328,1602642,1868905,0,340,'2'
330,0,160011,1,46,'1'
330,160011,338125,1,46,'2'
330,338125,586469,0,46,'2'
331,0,1515056,0,37,'1'
329,0,153105,0,7,'1'
332,0,163704,1,28,'1'
332,163704,412048,0,28,'2'
333,0,163760,0,182,'1'
334,0,47094,1,489,'1'
334,47094,118999,0,54,'2'
334,118999,263565,1,35,'2'
334,263565,321115,0,502,'2'
334,321115,333559,1,27,'2'
334,333559,411405,1,27,'2'
334,411405,773348,0,333,'2'
335,0,298031,1,34,'1'
335,298031,321116,0,504,'2'
335,321116,333560,1,387,'2'
335,333560,334284,1,387,'2'
335,334284,337694,1,387,'2'
335,337694,401218,0,387,'2'
336,0,118934,0,38,'1'
337,0,321117,0,6,'1'
337,321117,333561,1,52,'1'
337,333561,1040836,1,29,'2'
337,1040836,1338415,0,29,'2'
337,1338415,1690127,0,29,'2'
338,0,122094,1,71,'1'
338,122094,163759,0,75,'2'
339,0,6230,1,72,'1'
339,6230,58082,1,73,'2'
339,58082,97361,1,72,'2'
339,97361,333560,1,77,'2'
339,333560,393474,1,72,'2'
339,393474,430727,1,72,'2'
339,430727,1338413,0,76,'2'
339,1338413,1717379,1,65,'2'
339,1717379,1802720,0,65,'2'
340,0,154662,1,19,'1'
340,154662,1403434,0,21,'2'
341,0,118999,0,81,'1'
341,118999,321110,0,8,'1'
342,0,298031,1,16,'1'
342,298031,321110,0,81,'2'
343,0,41251,0,38,'1'
343,41251,58601,0,41,'1'
343,58601,106210,1,41,'1'
343,106210,169603,1,38,'2'
343,169603,1057741,1,41,'2'
343,1057741,1086866,1,52,'2'
343,1086866,1402344,0,53,'2'
319,0,301845,1,102,'1'
319,301845,639382,0,102,'2'
319,639382,640395,1,102,'2'
319,640395,768263,0,102,'2'
320,0,204291,1,108,'1'
320,204291,293274,1,108,'2'
320,293274,639382,0,108,'2'
320,639382,640390,0,108,'2'
320,640390,667797,1,108,'2'
320,667797,957305,1,108,'2'
320,957305,1053430,1,108,'2'
320,1053430,1405051,0,108,'2'
321,0,118934,0,42,'1'
322,0,321111,0,10,'1'
344,0,333561,1,105,'1'
344,333561,1035428,0,69,'2'
345,0,78827,0,12,'1'
354,0,1927936,0,201,'1'
356,0,1582,0,114,'1'
356,1582,283879,0,130,'1'
356,283879,1395713,0,135,'1'
355,0,1925158,0,75,'1'
357,0,163760,0,144,'1'
358,0,47094,1,377,'1'
358,47094,118999,0,21,'2'
358,118999,333560,1,12,'2'
358,333560,334284,1,12,'2'
358,334284,773349,0,12,'2'
359,0,298031,1,30,'1'
359,298031,321116,0,299,'2'
359,321116,333560,1,260,'2'
359,333560,334284,1,255,'2'
359,334284,337694,1,255,'2'
359,337694,401223,0,248,'2'
359,401223,1035120,1,27,'2'
359,1035120,1338411,0,211,'2'
359,1338411,1690334,1,211,'2'
359,1690334,1717376,1,144,'2'
359,1717376,1802717,0,144,'2'
360,0,1450598,0,27,'1'
361,0,122094,1,67,'1'
361,122094,163759,0,77,'2'
362,0,6230,1,77,'1'
362,6230,97361,1,82,'2'
362,97361,430728,1,80,'2'
362,430728,1338414,0,80,'2'
362,1338414,1717380,1,67,'2'
362,1717380,1802721,0,67,'2'
363,0,6192,0,63,'1'
364,0,1450598,0,11,'1'
365,0,1602783,0,12,'1'
366,0,466590,0,86,'1'
367,0,956159,0,277,'1'
368,0,17003,1,23,'1'
368,17003,956158,0,25,'2'
369,0,51188,0,464,'1'
369,51188,121615,0,557,'1'
369,121615,698296,0,568,'1'
370,0,15455,1,1183,'1'
370,15455,123376,0,75,'2'
370,123376,608008,0,75,'2'
370,608008,746332,1,1218,'2'
370,746332,754639,1,1328,'2'
370,754639,917603,0,78,'2'
370,917603,999082,0,76,'2'
370,999082,1294433,1,1356,'2'
370,1294433,1308930,1,76,'2'
370,1308930,1314848,1,75,'2'
370,1314848,1533844,1,73,'2'
370,1533844,1574507,0,1306,'2'
371,0,634566,1,81,'1'
371,634566,646166,0,79,'2'
371,646166,659326,0,76,'2'
371,659326,685172,0,77,'2'
371,685172,1128518,0,73,'2'
371,1128518,1585469,0,74,'2'
372,0,737520,0,261,'1'
373,0,24090,1,299,'1'
373,24090,1559056,0,298,'2'
374,0,646166,0,36,'1'
374,646166,1585471,0,34,'1'
375,0,9239,0,239,'1'
375,9239,72554,0,363,'1'
375,72554,91301,0,371,'1'
375,91301,98909,0,426,'1'
375,98909,490879,0,448,'1'
375,490879,968710,0,464,'1'
376,0,118999,0,81,'1'
376,118999,321110,0,13,'1'
377,0,298031,1,14,'1'
377,298031,321110,0,76,'2'
378,0,118934,0,36,'1'
379,0,321111,0,6,'1'
380,0,1493065,0,15,'1'
381,0,1413388,0,30,'1'
382,0,6230,1,21,'1'
382,6230,97361,1,9,'2'
382,97361,333560,1,9,'2'
382,333560,696403,0,9,'2'
383,0,6230,1,7,'1'
383,6230,333560,1,9,'2'
383,333560,1338414,0,9,'2'
383,1338414,1717380,1,9,'2'
383,1717380,1802721,0,9,'2'
347,0,163197,0,13,'1'
346,0,1338416,0,29,'1'
346,1338416,1717382,1,29,'1'
346,1717382,1802528,0,29,'2'
349,0,163197,0,12,'1'
348,0,1338416,0,18,'1'
348,1338416,1717382,1,18,'1'
348,1717382,1802528,0,18,'2'
351,0,163197,0,12,'1'
350,0,1338416,0,18,'1'
350,1338416,1717382,1,18,'1'
350,1717382,1802528,0,18,'2'
353,0,163197,0,12,'1'
352,0,1338416,0,18,'1'
352,1338416,1717382,1,18,'1'
352,1717382,1802528,0,18,'2'
384,0,23660,0,18,'1'
385,0,755413,1,18,'1'
385,755413,1426131,1,18,'2'
385,1426131,1806892,0,18,'2'
385,1806892,1834959,0,18,'2'
386,0,122056,1,8,'1'
386,122056,163760,0,47,'2'
387,0,6230,1,20,'1'
387,6230,333560,1,8,'2'
387,333560,550138,0,8,'2'
387,550138,1015428,1,9,'2'
387,1015428,1338413,0,8,'2'
387,1338413,1717379,1,8,'2'
387,1717379,1802720,0,8,'2'
388,0,20203,1,720,'1'
388,20203,47093,1,393,'2'
388,47093,298030,1,393,'2'
388,298030,333559,1,392,'2'
388,333559,696402,0,388,'2'
389,0,6230,1,666,'1'
389,6230,333560,1,771,'2'
389,333560,334284,1,815,'2'
389,334284,340123,1,815,'2'
389,340123,373089,1,812,'2'
389,373089,696402,0,822,'2'
390,0,97362,1,15,'1'
390,97362,333561,1,16,'2'
390,333561,411407,1,16,'2'
390,411407,493873,1,16,'2'
390,493873,550121,0,17,'2'
391,0,6192,0,21,'1'
392,0,6192,0,34,'1'
393,0,1556865,0,328,'1'
394,0,122056,1,37,'1'
394,122056,163760,0,58,'2'
395,0,6230,1,58,'1'
395,6230,333560,1,38,'2'
395,333560,550138,0,38,'2'
395,550138,570073,1,41,'2'
395,570073,570140,1,38,'2'
395,570140,696432,1,41,'2'
395,696432,1338412,0,37,'2'
395,1338412,1717378,1,32,'2'
395,1717378,1802719,0,32,'2'
396,0,476318,0,67,'1'
397,0,476318,0,44,'1'
398,0,476318,0,29,'1'
399,0,122094,1,74,'1'
399,122094,163759,0,78,'2'
400,0,6230,1,75,'1'
400,6230,97361,1,76,'2'
400,97361,430728,1,82,'2'
400,430728,1338414,0,82,'2'
400,1338414,1717380,1,68,'2'
400,1717380,1802721,0,68,'2'
401,0,122056,1,96,'1'
401,122056,163760,0,123,'2'
402,0,6230,1,156,'1'
402,6230,97361,1,130,'2'
402,97361,120400,1,131,'2'
402,120400,333559,1,131,'2'
402,333559,334283,1,130,'2'
402,334283,337693,1,130,'2'
402,337693,520719,1,128,'2'
402,520719,550136,0,116,'2'
402,550136,570071,1,118,'2'
402,570071,570138,1,116,'2'
402,570138,696430,1,118,'2'
402,696430,752712,1,122,'2'
402,752712,773305,1,122,'2'
402,773305,1015423,1,122,'2'
402,1015423,1338408,0,96,'2'
402,1338408,1717374,1,96,'2'
402,1717374,1802715,0,96,'2'
404,0,163197,0,12,'1'
403,0,1338416,0,18,'1'
403,1338416,1717382,1,18,'1'
403,1717382,1802528,0,18,'2'
405,0,878493,0,270,'1'
405,878493,936888,1,267,'1'
405,936888,948549,1,267,'2'
405,948549,979683,1,284,'2'
405,979683,1257457,1,284,'2'
405,1257457,1421011,1,284,'2'
405,1421011,1505800,0,301,'2'
406,0,8662,0,319,'1'
406,8662,1401263,0,366,'1'
407,0,1365,0,83,'1'
407,1365,1402628,0,83,'1'
408,0,283843,0,56,'1'
408,283843,1395715,0,118,'1'
409,0,1265824,0,121,'1'
409,1265824,1847379,0,121,'1'
410,0,747063,0,121,'1'
411,0,8416,1,26,'1'
411,8416,1404131,0,34,'2'
412,0,2884,1,472,'1'
412,2884,54771,1,483,'2'
412,54771,155259,0,483,'2'
412,155259,179586,1,484,'2'
412,179586,277551,1,484,'2'
412,277551,327010,1,484,'2'
412,327010,328194,1,484,'2'
412,328194,427928,0,485,'2'
413,0,122094,1,47,'1'
413,122094,163759,0,54,'2'
414,0,6230,1,41,'1'
414,6230,97361,1,41,'2'
414,97361,430728,1,47,'2'
414,430728,773310,1,46,'2'
414,773310,1338414,0,47,'2'
414,1338414,1717380,1,41,'2'
414,1717380,1802721,0,41,'2'
415,0,9469,0,16,'1'
415,9469,388435,1,16,'1'
415,388435,636779,0,16,'2'
888,0,8,1,17,'1'
888,8,2619,0,13,'2'
888,2619,5265,1,26,'2'
888,5265,5295,1,25,'2'
888,5295,76095,0,29,'2'
888,76095,143710,1,35,'2'
888,143710,222367,0,42,'2'
888,222367,313619,0,46,'2'
888,313619,324901,1,51,'2'
888,324901,346471,0,54,'2'
889,0,4251,1,268,'1'
889,4251,5316,0,265,'2'
889,5316,18633,0,278,'2'
889,18633,116852,1,281,'2'
889,116852,116860,1,342,'2'
889,116860,119471,0,341,'2'
889,119471,122117,1,407,'2'
889,122117,192948,0,423,'2'
889,192948,260563,1,424,'2'
889,260563,263479,1,462,'2'
889,263479,339219,0,463,'2'
889,339219,403695,0,461,'2'
889,403695,411352,0,466,'2'
889,411352,430470,0,469,'2'
889,430470,441752,1,503,'2'
889,441752,443278,1,511,'2'
889,443278,463321,0,516,'2'
890,0,260568,1,3,'1'
890,260568,463329,0,3,'2'
891,0,154186,0,30,'1'
892,0,30081,0,70,'1'
892,30081,88969,0,68,'1'
892,88969,141339,0,65,'1'
892,141339,154185,0,106,'1'
893,0,202761,0,53,'1'
894,0,874442,1,316,'1'
894,874442,1274930,0,333,'2'
894,1274930,1424071,1,352,'2'
894,1424071,1545261,0,367,'2'
895,0,117486,1,28,'1'
895,117486,120105,0,29,'2'
895,120105,193583,0,59,'2'
895,193583,261198,1,53,'2'
895,261198,463959,0,53,'2'
896,0,632,0,75,'1'
896,632,117486,1,75,'1'
896,117486,120105,0,70,'2'
896,120105,122751,1,80,'2'
896,122751,193582,0,80,'2'
896,193582,261197,1,88,'2'
896,261197,463958,0,86,'2'
899,0,124104,0,120,'1'
900,0,58888,0,29,'1'
900,58888,124104,0,31,'1'
901,0,124104,0,60,'1'
902,0,116854,1,52,'1'
902,116854,119473,0,47,'2'
902,119473,260567,1,48,'2'
902,260567,411357,0,48,'2'
902,411357,463327,0,49,'2'
897,0,15928,0,35,'1'
897,15928,30465,0,38,'1'
903,0,60330,1,29,'1'
903,60330,64381,1,39,'2'
903,64381,91105,0,35,'2'
903,91105,111111,0,39,'2'
903,111111,123957,0,39,'2'
904,0,60330,1,83,'1'
904,60330,91105,0,154,'2'
904,91105,123957,0,152,'2'
898,0,14537,0,38,'1'
905,0,202761,0,31,'1'
906,0,111258,0,7,'1'
906,111258,124104,0,11,'1'
907,0,4883,1,13,'1'
907,4883,5948,0,13,'2'
907,5948,261198,1,12,'2'
907,261198,340001,0,11,'2'
908,0,21570,0,11,'1'
909,0,94558,1,134,'1'
909,94558,121333,0,138,'2'
909,121333,141339,0,149,'2'
909,141339,154185,0,144,'2'
910,0,58888,0,29,'1'
910,58888,58944,1,29,'1'
910,58944,64476,1,31,'2'
910,64476,111257,0,31,'2'
910,111257,124103,0,31,'2'
911,0,12846,0,31,'1'
912,0,76097,0,13,'1'
912,76097,143712,1,22,'1'
912,143712,146628,1,39,'2'
912,146628,303344,0,38,'2'
912,303344,311857,0,43,'2'
912,311857,313618,0,45,'2'
912,313618,334923,0,73,'2'
912,334923,346469,0,100,'2'
913,0,124104,0,190,'1'
914,0,2619,0,7,'1'
914,2619,76097,0,57,'1'
914,76097,143712,1,62,'1'
914,143712,346473,0,119,'2'
416,0,60717,0,29,'1'
416,60717,1032560,0,35,'1'
417,0,13612,0,30,'1'
418,0,24462,0,63,'1'
419,0,10283,0,42,'1'
420,0,24463,0,137,'1'
421,0,28594,1,3410,'1'
421,28594,28772,1,3433,'2'
421,28772,38971,1,3440,'2'
421,38971,140795,1,3443,'2'
421,140795,202537,0,3470,'2'
421,202537,205717,1,3438,'2'
421,205717,230048,0,3470,'2'
421,230048,233030,1,3471,'2'
421,233030,233061,0,3476,'2'
421,233061,258588,0,3452,'2'
421,258588,271705,1,3482,'2'
421,271705,322405,0,3503,'2'
421,322405,360960,0,3495,'2'
421,360960,432938,1,3507,'2'
421,432938,462104,1,3553,'2'
421,462104,495851,1,3617,'2'
421,495851,525350,0,3620,'2'
421,525350,528213,1,3628,'2'
421,528213,528656,1,3605,'2'
421,528656,535399,1,3604,'2'
421,535399,587480,1,3630,'2'
421,587480,651615,0,3630,'2'
421,651615,855182,1,3614,'2'
421,855182,865047,1,3704,'2'
421,865047,866738,1,3704,'2'
421,866738,972707,1,3706,'2'
421,972707,980351,1,3705,'2'
421,980351,986233,1,3680,'2'
421,986233,988873,1,3600,'2'
421,988873,1019018,0,3568,'2'
421,1019018,1020583,1,3584,'2'
421,1020583,1055051,1,3604,'2'
421,1055051,1058204,1,3631,'2'
421,1058204,1062591,1,3630,'2'
421,1062591,1076364,1,3629,'2'
421,1076364,1114247,1,3633,'2'
421,1114247,1125431,1,3633,'2'
421,1125431,1159941,1,3649,'2'
421,1159941,1164694,1,3650,'2'
421,1164694,1236627,0,3545,'2'
421,1236627,1250616,1,3551,'2'
421,1250616,1299519,1,3560,'2'
421,1299519,1304057,0,3717,'2'
422,0,337409,1,158,'1'
422,337409,585753,0,158,'2'
423,0,940013,0,39,'1'
424,0,940073,0,186,'1'
425,0,37573,0,519,'1'
425,37573,895949,1,66,'1'
425,895949,1733867,0,62,'2'
426,0,1493065,0,91,'1'
427,0,1338416,0,17,'1'
427,1338416,1717382,1,23,'1'
427,1717382,1965726,0,23,'2'
428,0,475147,0,17,'1'
429,0,529267,1,265,'1'
429,529267,1925158,0,259,'2'
915,0,1281898,1,100,'1'
915,1281898,1666704,0,95,'2'
916,0,43046,1,800,'1'
916,43046,76278,1,763,'2'
916,76278,98650,1,787,'2'
916,98650,152501,1,740,'2'
916,152501,201516,1,738,'2'
916,201516,564646,1,770,'2'
916,564646,582882,1,745,'2'
916,582882,1107647,1,745,'2'
916,1107647,1778485,0,743,'2'
433,0,144930,1,78,'1'
433,144930,739814,1,78,'2'
433,739814,839344,1,78,'2'
433,839344,1497664,0,75,'2'
917,0,560575,0,82,'1'
918,0,560575,0,212,'1'
919,0,560575,0,84,'1'
920,0,560575,0,47,'1'
921,0,560575,0,58,'1'
922,0,560575,0,188,'1'
923,0,251587,1,297,'1'
923,251587,692957,1,303,'2'
923,692957,832096,0,292,'2'
923,832096,1338414,0,339,'2'
923,1338414,1717380,1,339,'2'
923,1717380,1965724,0,339,'2'
927,0,559650,1,209,'1'
927,559650,1338415,0,194,'2'
927,1338415,1717381,1,191,'2'
927,1717381,1965725,0,191,'2'
924,0,148587,1,125,'1'
924,148587,322025,1,131,'2'
924,322025,1338414,0,152,'2'
924,1338414,1433501,1,144,'2'
924,1433501,1442911,0,143,'2'
924,1442911,1582811,1,120,'2'
924,1582811,1717378,1,120,'2'
924,1717378,1965722,0,120,'2'
925,0,123670,1,1040,'1'
925,123670,221317,1,1040,'2'
925,221317,239587,0,1035,'2'
925,239587,248211,1,1077,'2'
925,248211,257071,1,1065,'2'
925,257071,336717,1,933,'2'
925,336717,559647,1,912,'2'
925,559647,847930,1,888,'2'
925,847930,1338412,0,874,'2'
925,1338412,1717378,1,850,'2'
925,1717378,1965722,0,850,'2'
926,0,1338416,0,31,'1'
926,1338416,1717382,1,31,'1'
926,1717382,1965726,0,31,'2'
928,0,252532,1,502,'1'
928,252532,570435,1,512,'2'
928,570435,1338415,0,511,'2'
928,1338415,1717381,1,495,'2'
928,1717381,1965725,0,495,'2'
929,0,245188,1,112,'1'
929,245188,257800,1,125,'2'
929,257800,1035122,1,178,'2'
929,1035122,1338413,0,174,'2'
929,1338413,1354857,1,175,'2'
929,1354857,1717378,1,175,'2'
929,1717378,1965722,0,175,'2'
930,0,96738,1,214,'1'
930,96738,248212,1,217,'2'
930,248212,322142,1,200,'2'
930,322142,559648,1,200,'2'
930,559648,570970,0,194,'2'
930,570970,1142005,1,194,'2'
930,1142005,1338413,0,175,'2'
930,1338413,1354857,1,171,'2'
930,1354857,1433499,1,169,'2'
930,1433499,1699231,1,169,'2'
930,1699231,1717376,1,166,'2'
930,1717376,1840382,1,166,'2'
930,1840382,1965720,0,166,'2'
931,0,560575,0,68,'1'
434,0,27386,0,315,'1'
434,27386,28647,1,269,'1'
434,28647,44553,0,356,'2'
434,44553,936412,0,361,'2'
932,0,560575,0,97,'1'
933,0,1338416,0,49,'1'
933,1338416,1717382,1,49,'1'
933,1717382,1965726,0,49,'2'
435,0,1925158,0,113,'1'
436,0,1925158,0,196,'1'
437,0,140044,0,35,'1'
438,0,476318,0,140,'1'
439,0,118647,0,16,'1'
440,0,356531,0,36,'1'
430,0,981474,0,135,'1'
431,0,103774,0,136,'1'
934,0,6402,1,107,'1'
934,6402,6453,0,112,'2'
934,6453,6571,0,145,'2'
934,6571,8186,1,147,'2'
934,8186,8628,1,80,'2'
934,8628,9293,0,73,'2'
934,9293,9895,0,74,'2'
934,9895,14457,0,62,'2'
934,14457,535932,0,62,'2'
935,0,10562,0,32,'1'
935,10562,11797,0,32,'1'
936,0,519119,0,54,'1'
937,0,10562,0,12,'1'
937,10562,12732,0,14,'1'
938,0,9838,0,60,'1'
939,0,878431,0,390,'1'
940,0,943485,0,15,'1'
941,0,952145,0,50,'1'
942,0,529482,0,50,'1'
943,0,529482,0,12,'1'
944,0,952145,0,89,'1'
945,0,51,0,80,'1'
945,51,529533,0,82,'1'
946,0,943446,0,6,'1'
947,0,943446,0,53,'1'
948,0,952145,0,210,'1'
949,0,2209,1,199,'1'
949,2209,7832,1,203,'2'
949,7832,9837,0,204,'2'
949,9837,535933,0,204,'2'
950,0,533726,0,10,'1'
951,0,2507,0,52,'1'
952,0,931924,0,93,'1'
953,0,533726,0,12,'1'
954,0,533726,0,17,'1'
955,0,952145,0,21,'1'
956,0,952145,0,25,'1'
957,0,952145,0,27,'1'
958,0,1,1,28,'1'
958,1,952144,0,28,'2'
959,0,952145,0,21,'1'
960,0,529533,0,21,'1'
961,0,952145,0,22,'1'
962,0,4193,1,22,'1'
962,4193,533726,0,22,'2'
978,0,1450,0,10,'1'
981,0,952145,0,11,'1'
982,0,529533,0,8,'1'
983,0,952145,0,11,'1'
984,0,529533,0,8,'1'
985,0,952145,0,11,'1'
986,0,529533,0,8,'1'
987,0,952145,0,11,'1'
988,0,529533,0,8,'1'
989,0,952145,0,9,'1'
990,0,18590,0,8,'1'
990,18590,533726,0,7,'1'
991,0,952145,0,11,'1'
992,0,533726,0,8,'1'
993,0,520240,0,85,'1'
994,0,952145,0,13,'1'
979,0,1450,0,32,'1'
980,0,1450,0,25,'1'
995,0,533726,0,8,'1'
997,0,952145,0,65,'1'
998,0,533726,0,62,'1'
996,0,1450,0,38,'1'
1000,0,952145,0,9,'1'
999,0,2209,0,10,'1'
1001,0,533726,0,7,'1'
1002,0,952145,0,12,'1'
1003,0,533726,0,8,'1'
1004,0,520240,0,8,'1'
1005,0,952145,0,11,'1'
963,0,9838,0,7,'1'
964,0,2879,0,48,'1'
965,0,2209,1,54,'1'
965,2209,2738,1,54,'2'
965,2738,8187,1,54,'2'
965,8187,8189,0,54,'2'
966,0,123839,1,54,'1'
966,123839,527711,0,26,'2'
967,0,2209,1,56,'1'
967,2209,2738,1,56,'2'
967,2738,8187,1,56,'2'
967,8187,8189,0,56,'2'
968,0,123759,0,56,'1'
969,0,8699,0,55,'1'
969,8699,952145,0,54,'1'
970,0,2738,1,117,'1'
970,2738,3896,0,156,'2'
970,3896,7850,0,204,'2'
970,7850,9998,1,232,'2'
970,9998,16511,1,232,'2'
970,16511,16813,0,275,'2'
970,16813,535932,0,281,'2'
971,0,8173,0,30,'1'
972,0,527748,0,50,'1'
973,0,952145,0,50,'1'
974,0,529533,0,50,'1'
975,0,2927,0,25,'1'
975,2927,529533,0,26,'1'
976,0,2209,1,231,'1'
976,2209,2738,1,230,'2'
976,2738,8187,1,245,'2'
976,8187,8209,0,246,'2'
976,8209,8222,0,134,'2'
976,8222,8628,1,230,'2'
976,8628,9997,1,275,'2'
976,9997,20855,1,295,'2'
976,20855,132059,1,297,'2'
976,132059,535931,0,289,'2'
977,0,2738,1,5,'1'
977,2738,535935,0,7,'2'
432,0,699626,1,851,'1'
432,699626,839841,0,851,'2'
444,0,163197,0,31,'1'
443,0,1338416,0,79,'1'
443,1338416,1717382,1,79,'1'
443,1717382,1802528,0,79,'2'
445,0,1153411,0,22,'1'
446,0,1677659,0,21,'1'
447,0,1375383,0,12,'1'
448,0,175817,0,11,'1'
448,175817,1551200,0,10,'1'
449,0,372650,0,27,'1'
449,372650,548467,0,27,'1'
449,548467,1923850,0,27,'1'
450,0,372650,0,128,'1'
450,372650,372869,0,165,'1'
450,372869,381439,0,165,'1'
450,381439,387051,0,165,'1'
450,387051,548336,0,165,'1'
450,548336,548465,0,165,'1'
450,548465,1923848,0,152,'1'
451,0,49585,0,6,'1'
451,49585,256361,0,6,'1'
452,0,64715,0,7,'1'
452,64715,146543,0,8,'1'
452,146543,224649,0,8,'1'
453,0,1923851,0,5,'1'
454,0,2404,0,20,'1'
454,2404,16476,0,31,'1'
454,16476,1436696,0,32,'1'
455,0,15240,1,18,'1'
455,15240,81614,1,19,'2'
455,81614,123365,0,20,'2'
455,123365,146323,0,20,'2'
455,146323,173733,0,20,'2'
455,173733,176374,0,19,'2'
455,176374,182187,1,19,'2'
455,182187,195328,1,21,'2'
455,195328,222628,0,21,'2'
455,222628,228153,0,19,'2'
455,228153,238539,1,5,'2'
455,238539,242813,1,5,'2'
455,242813,305351,1,12,'2'
455,305351,1759267,0,11,'2'
456,0,4423,0,67,'1'
456,4423,55791,0,67,'1'
456,55791,84609,0,76,'1'
456,84609,85947,0,76,'1'
456,85947,88830,1,77,'1'
456,88830,99013,1,77,'2'
456,99013,410316,1,77,'2'
456,410316,411668,0,78,'2'
456,411668,449011,0,79,'2'
456,449011,491146,0,79,'2'
456,491146,1923848,0,79,'2'
457,0,40320,1,13,'1'
457,40320,125275,1,13,'2'
457,125275,171279,0,13,'2'
458,0,54429,0,4,'1'
458,54429,84609,0,5,'1'
458,84609,110530,0,5,'1'
458,110530,179815,1,12,'1'
458,179815,351198,0,13,'2'
458,351198,387051,0,13,'2'
458,387051,512558,0,13,'2'
458,512558,1923848,0,14,'2'
459,0,5795,1,5,'1'
459,5795,15871,0,5,'2'
459,15871,87836,1,6,'2'
459,87836,115136,0,6,'2'
459,115136,120661,0,6,'2'
459,120661,1651777,0,6,'2'
460,0,100732,0,5,'1'
460,100732,110637,0,10,'1'
460,110637,130009,1,11,'1'
460,130009,133410,0,13,'2'
460,133410,146655,0,14,'2'
460,146655,362267,1,13,'2'
460,362267,407245,0,14,'2'
460,407245,539588,0,15,'2'
460,539588,1919424,0,14,'2'
461,0,751,0,18,'1'
461,751,10101,0,21,'1'
461,10101,14322,1,36,'1'
461,14322,14801,0,46,'2'
461,14801,21889,0,47,'2'
461,21889,32042,0,85,'2'
461,32042,33581,0,85,'2'
461,33581,37722,0,86,'2'
461,37722,39658,0,96,'2'
461,39658,64153,0,96,'2'
461,64153,74156,0,100,'2'
461,74156,86712,0,100,'2'
461,86712,89843,0,101,'2'
461,89843,92527,1,105,'2'
461,92527,92725,1,107,'2'
461,92725,106697,1,108,'2'
461,106697,110055,1,108,'2'
461,110055,114036,0,108,'2'
461,114036,119833,0,109,'2'
461,119833,197554,1,110,'2'
461,197554,203349,1,112,'2'
461,203349,261168,0,113,'2'
461,261168,268146,1,114,'2'
461,268146,338628,1,115,'2'
461,338628,338678,0,115,'2'
461,338678,356485,1,115,'2'
461,356485,389089,1,117,'2'
461,389089,391136,0,118,'2'
461,391136,423681,0,118,'2'
461,423681,427998,0,119,'2'
461,427998,433430,0,118,'2'
461,433430,1849328,0,121,'2'
462,0,25879,1,50,'1'
462,25879,40012,0,48,'2'
462,40012,64665,0,48,'2'
463,0,118964,0,4,'1'
463,118964,1756610,0,5,'1'
464,0,55791,0,25,'1'
464,55791,113786,0,25,'1'
464,113786,410351,0,38,'1'
464,410351,411669,0,38,'1'
464,411669,449682,0,32,'1'
464,449682,1923848,0,33,'1'
465,0,49585,0,5,'1'
465,49585,140976,0,5,'1'
465,140976,256405,0,7,'1'
465,256405,362941,0,7,'1'
465,362941,1869353,0,7,'1'
466,0,4423,0,5,'1'
466,4423,155492,0,10,'1'
466,155492,406539,1,11,'1'
466,406539,548362,0,12,'2'
466,548362,1923848,0,7,'2'
467,0,1500,1,5,'1'
467,1500,3321,0,5,'2'
467,3321,129571,1,5,'2'
467,129571,194281,0,5,'2'
467,194281,203014,1,5,'2'
467,203014,243287,1,5,'2'
467,243287,270587,0,5,'2'
467,270587,276112,0,5,'2'
467,276112,295047,0,5,'2'
467,295047,1807227,0,6,'2'
468,0,91976,0,5,'1'
468,91976,94591,1,8,'1'
468,94591,100731,0,8,'2'
468,100731,110636,0,13,'2'
468,110636,130008,1,14,'2'
468,130008,133409,0,16,'2'
468,133409,145254,0,17,'2'
468,145254,146654,0,17,'2'
468,146654,273440,1,16,'2'
468,273440,336806,1,16,'2'
468,336806,342470,1,16,'2'
468,342470,362265,1,17,'2'
468,362265,486721,0,18,'2'
468,486721,499203,0,17,'2'
468,499203,539585,0,18,'2'
468,539585,1919422,0,17,'2'
469,0,55791,0,10,'1'
469,55791,84609,0,11,'1'
469,84609,96398,0,11,'1'
469,96398,97961,0,21,'1'
