@relation aux
@attribute year {'98'}
@attribute gq {'HH_in_1970_definition_but_sampled_as_larger_unit','Institution','Other_group_quarters'}
@attribute gqtypeg {'College_dormitory','Correctional_institutions','Mental_institutions','Military','NA_(household)','Other_institutions','Other_non-instit_GQ_and_unknown','Rooming_house'}
@attribute farm {'Farm','Non-Farm'}
@attribute ownershg {'Owned_or_being_bought_(loan)','Rented'}
@attribute value numeric
@attribute rent numeric
@attribute ftotinc numeric
@attribute nfams {'1','2','3','4','5','6','7','8'}
@attribute ncouples {'0','1','2','3'}
@attribute nmothers {'0','1','2','3'}
@attribute nfathers {'0','1','2','3'}
@attribute momloc {'0','1','2','3','4','5','6','7','8','9','10'}
@attribute stepmom {'0','1','2','4','7'}
@attribute momrule {'0','1','2','3','5','6','7'}
@attribute poploc {'0','1','2','3','4','5','6','7','8','9'}
@attribute steppop {'0','1','2'}
@attribute poprule {'0','1','2','3','7'}
@attribute sploc {'0','1','2','3','4','5','6','7','8','10'}
@attribute sprule {'0','1','2','3','4','5'}
@attribute famsize {'1','2','3','4','5','6','7','8','9','10','11','12','13','14','21'}
@attribute nchild {'0','1','2','3','4','5','6','7','8','9'}
@attribute nchlt5 {'0','1','2','3'}
@attribute famunit {'1','2','3','4','5','7'}
@attribute eldch numeric
@attribute yngch numeric
@attribute nsibs {'0','1','2','3','4','5','6','7','8','9'}
@attribute relateg {'Child','Child-in-law','Grandchild','Head_Householder','Institutional_inmates','Other_non-relatives','Other_relatives','Parent','Parent-in-Law','Partner_friend_visitor','Sibling','Sibling-in-Law','Spouse'}
@attribute age numeric
@attribute sex {'Female','Male'}
@attribute raceg {'American_Indian','Black_Negro','Chinese','Japanese','Other_Asian_or_Pacific','Other_race_nec','White'}
@attribute marst {'Divorced','Married_spouse_absent','Married_spouse_present','Never_married_single','Separated','Widowed'}
@attribute chborn {'10_children','11','12_(12+_1960-1990)','1_child','2__children','3','4','5','6','7','8','9','No_children'}
@attribute school {'No_not_in_school','Yes_in_school'}
@attribute educrec {'1_to_3_years_of_college','4+_years_of_college','Grade_1-4','Grade_10','Grade_11','Grade_12','Grade_5-8','Grade_9','None_or_preschool'}
@attribute schltype {'Church-related_(1980)','Other_private_1980','Public_school'}
@attribute empstatg {'Employed','Not_in_labor_force','Unemployed'}
@attribute labforce {'No_not_in_labor_force','Yes_in_labor_force'}
@attribute occscore numeric
@attribute sei numeric
@attribute classwkg {'Self-employed','Works_for_wages_salary'}
@attribute wkswork2 {'1-13_weeks','14-26_weeks','27-39_weeks','40-47_weeks','48-49_weeks','50-52_weeks'}
@attribute hrswork2 {'1-14_hours','15-29_hours','30-34_hours','35-39_hours','40_hours','41-48_hours','49-59_hours','60+_hours'}
@attribute workedyr {'No','Yes'}
@attribute inctot numeric
@attribute incwage numeric
@attribute incbus numeric
@attribute incfarm numeric
@attribute incss numeric
@attribute incwelfr numeric
@attribute incother numeric
@attribute poverty numeric
@attribute migrat5g {'Abroad','Different_state','Same_house','Same_state_countydifferent_house','Same_state_different_county'}
@attribute movedin {'0','1','2','5','6','7','8'}
@attribute vetstat {'No_Service','Yes'}
@attribute class {'1','2'}
@data
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',62500,0,75000,'1','1','2','1','2','0','1','1','0','1','0','0','6','0','0','1',99,99,'2','Child',24,'Male','Black_Negro','Never_married_single','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',22,20,'Works_for_wages_salary','48-49_weeks','49-59_hours','Yes',17505,17505,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,8005,'1','1','1','1','2','0','1','1','0','1','0','0','6','0','0','1',99,99,'3','Child',7,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,82,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,450,11150,'1','1','1','1','0','0','0','0','0','0','2','1','3','1','0','1',15,15,'0','Head_Householder',46,'Male','White','Married_spouse_present','No_children','No_not_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',41,68,'Self-employed','50-52_weeks','40_hours','Yes',11150,10925,0,0,0,0,0,190,'Same_house','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',72500,0,24110,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',42,'Male','White','Married_spouse_present','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',11,18,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',19505,19505,0,0,0,0,0,494,'Same_house','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,23925,'1','1','1','1','1','0','1','2','0','1','0','0','7','0','0','1',99,99,'4','Child',23,'Female','White','Never_married_single','No_children','Yes_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',26,52,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',1960,955,0,0,0,0,0,202,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,287,13445,'1','0','1','0','1','0','1','0','0','0','0','0','3','0','0','1',99,99,'1','Child',5,'Female','White','Never_married_single','No_children','Yes_in_school','None_or_preschool','Other_private_1980','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,229,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,26870,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',17,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_11','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,301,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,185,4005,'1','1','1','1','2','0','1','1','0','1','0','0','7','0','0','1',99,99,'4','Child',11,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,37,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,325,12005,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',30,'Male','Japanese','Separated','No_children','No_not_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',24,47,'Works_for_wages_salary','50-52_weeks','49-59_hours','Yes',12005,12005,0,0,0,0,0,316,'Same_house','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,175,18220,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',19,'Female','Other_Asian_or_Pacific','Never_married_single','No_children','Yes_in_school','Grade_10','Public_school','Unemployed','Yes_in_labor_force',18,44,'Works_for_wages_salary','1-13_weeks','40_hours','Yes',805,805,0,0,0,0,0,242,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,175,3305,'2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','2',99,99,'0','Other_non-relatives',38,'Female','Black_Negro','Divorced','2__children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',26,22,'Works_for_wages_salary','50-52_weeks','35-39_hours','No',0,0,0,0,0,0,0,1,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,500,55815,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',54,'Female','White','Married_spouse_present','2__children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',44205,44205,0,0,0,0,0,501,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,29125,'1','1','1','1','0','0','0','0','0','0','2','1','4','2','0','1',16,14,'0','Head_Householder',38,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',35,62,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',11810,5005,0,0,0,0,0,394,'Same_house','5','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,212,15530,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','0','1',11,9,'0','Spouse',30,'Female','Black_Negro','Married_spouse_present','2__children','Yes_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',30,65,'Works_for_wages_salary','48-49_weeks','15-29_hours','Yes',1315,1315,0,0,0,0,0,210,'Same_house','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,11005,'1','0','1','0','0','0','0','0','0','0','0','0','4','3','0','1',20,6,'0','Head_Householder',45,'Female','White','Separated','7','No_not_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',17,26,'Works_for_wages_salary','27-39_weeks','40_hours','Yes',11005,11005,0,0,0,0,0,149,'Same_house','5','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,450,4910,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',85,'Female','White','Widowed','2__children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',4910,0,0,0,2105,2805,0,140,'Same_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,30695,'1','0','1','0','2','0','1','0','0','0','0','0','2','0','0','1',99,99,'0','Head_Householder',48,'Male','Other_Asian_or_Pacific','Never_married_single','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',27,31,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',30000,26665,0,0,0,0,0,501,'Same_house','6','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,20010,'1','1','1','1','0','0','0','0','0','0','2','1','4','2','1','1',6,4,'0','Head_Householder',35,'Male','White','Married_spouse_present','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','49-59_hours','Yes',16005,16005,0,0,0,0,0,271,'Same_state_countydifferent_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',21250,0,4510,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',41,'Female','Black_Negro','Married_spouse_present','1_child','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,92,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,14935,'1','0','1','0','1','0','1','0','0','0','0','0','4','0','0','1',99,99,'2','Child',19,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',16,15,'Works_for_wages_salary','50-52_weeks','15-29_hours','Yes',3605,3605,0,0,0,0,0,195,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,21010,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','0','1',8,8,'0','Spouse',44,'Female','Japanese','Married_spouse_present','3','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',11,16,'Works_for_wages_salary','50-52_weeks','15-29_hours','Yes',4005,4005,0,0,0,0,0,358,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,20600,'1','1','1','1','0','0','0','0','0','0','1','1','6','3','0','1',11,5,'0','Spouse',34,'Female','White','Married_spouse_present','3','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',24,44,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,211,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,175,10005,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',8,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,135,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,185,11115,'1','0','1','0','4','0','1','0','0','0','0','0','5','0','0','1',99,99,'2','Sibling',24,'Female','White','Separated','1_child','No_not_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',23,16,'Works_for_wages_salary','27-39_weeks','35-39_hours','Yes',2805,2805,0,0,0,0,0,121,'Abroad','0','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,35150,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',59,'Male','White','Married_spouse_present','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',38,68,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',35150,29645,0,0,0,0,0,501,'Same_house','7','Yes','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,105,1450,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',26,'Male','Black_Negro','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Unemployed','Yes_in_labor_force',31,33,'Works_for_wages_salary','1-13_weeks','40_hours','Yes',1450,725,0,0,0,0,725,38,'Same_state_countydifferent_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,68020,'1','1','1','1','0','0','0','0','0','0','1','2','3','1','1','1',0,0,'0','Spouse',34,'Male','White','Married_spouse_present','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','49-59_hours','Yes',44010,43005,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,25190,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',6,'Male','Other_race_nec','Never_married_single','No_children','Yes_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,289,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',77500,0,26505,'1','1','1','1','0','0','0','0','0','0','2','1','6','4','0','1',14,7,'0','Head_Householder',35,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',31,73,'Works_for_wages_salary','50-52_weeks','49-59_hours','Yes',26505,26505,0,0,0,0,0,272,'Same_house','6','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',26250,0,12870,'2','0','1','0','1','0','1','0','0','0','0','0','3','0','0','1',99,99,'1','Child',5,'Female','White','Never_married_single','No_children','Yes_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,219,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,31390,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','0','1',17,17,'0','Spouse',39,'Female','White','Married_spouse_present','2__children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',4,27,'Works_for_wages_salary','40-47_weeks','40_hours','Yes',7605,7605,0,0,0,0,0,501,'Different_state','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,53215,'1','1','1','0','0','0','0','0','0','0','1','1','5','0','0','1',99,99,'0','Spouse',54,'Female','White','Married_spouse_present','1_child','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',22,61,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',13205,13205,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,8005,'2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',31,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',23,18,'Works_for_wages_salary','50-52_weeks','15-29_hours','Yes',8005,8005,0,0,0,0,0,211,'Same_state_countydifferent_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,125,4255,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',53,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',4255,0,0,0,4255,0,0,112,'Same_house','8','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,500,15510,'1','1','1','1','2','0','1','1','0','1','0','0','6','0','0','1',99,99,'3','Child',3,'Female','White','Never_married_single','No_children','No_not_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,159,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,195,18560,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',32,'Male','White','Never_married_single','No_children','Yes_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',31,65,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',18560,18505,0,0,0,0,0,489,'Same_state_countydifferent_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,3430,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',82,'Female','White','Widowed','2__children','No_not_in_school','Grade_11','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',3430,0,0,0,3225,0,0,98,'Same_house','7','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,6765,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',2,'Female','White','Never_married_single','No_children','Yes_in_school','None_or_preschool','Church-related_(1980)','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,78,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,15085,'1','1','2','1','0','0','0','0','0','0','1','1','5','2','0','1',32,24,'0','Spouse',63,'Female','Japanese','Married_spouse_present','7','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,164,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,145,9685,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',0,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,111,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',32500,0,4005,'1','1','1','1','2','0','1','1','0','1','0','0','8','0','0','1',99,99,'5','Child',15,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',0,999999,999999,999999,0,0,0,33,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,212,17505,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','0','1',14,12,'0','Spouse',17,'Female','White','Married_spouse_present','No_children','No_not_in_school','Grade_1-4','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,237,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',42499,0,1405,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',26,'Female','Black_Negro','Married_spouse_present','No_children','No_not_in_school','Grade_11','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,29,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,287,5865,'1','0','1','0','0','0','0','0','0','0','0','0','3','2','1','1',11,1,'0','Head_Householder',30,'Female','White','Married_spouse_absent','2__children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',5865,0,0,0,0,5865,0,100,'Same_house','5','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',23750,0,8325,'1','1','1','1','0','0','0','0','0','0','2','1','4','2','0','1',11,9,'0','Head_Householder',32,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',26,19,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,113,'Same_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,500,-1165,'1','1','0','0','0','0','0','0','0','0','1','1','3','0','0','1',99,99,'0','Spouse',63,'Female','Black_Negro','Married_spouse_present','No_children','No_not_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',6,7,'Works_for_wages_salary','50-52_weeks','60+_hours','Yes',3345,605,0,0,1965,775,0,1,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',62500,0,22030,'1','0','0','0','0','0','0','0','0','0','0','0','2','0','0','1',99,99,'0','Head_Householder',60,'Male','White','Widowed','No_children','No_not_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',20,9,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',17085,17085,0,0,0,0,0,451,'Same_house','6','Yes','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,14005,'1','0','1','0','0','0','0','0','0','0','0','0','2','1','0','1',17,17,'0','Head_Householder',58,'Female','White','Separated','2__children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',22,61,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',14005,14005,0,0,0,0,0,279,'Same_house','5','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,13005,'1','1','1','1','2','0','1','1','0','1','0','0','7','0','0','1',99,99,'4','Child',11,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,119,'Same_house','0','No_Service','1'
